Date,Currency,Exchange Rate,USD Equivalent,Percent Change
03/02/2000,French franc,0.8130,6.37370,0.127555
03/02/2000,Japanese yen,27.2000,119.40000,0.227806
03/02/2000,U.K. pound,0.1050,1.59770,0.167759
03/02/2000,U.S. dollar,0.5820,1.00000,0.582000
04/02/2000,Deutsche mark,0.4460,1.88820,0.236204
04/02/2000,French franc,0.8130,6.37370,0.127555
04/02/2000,Japanese yen,27.2000,119.40000,0.227806
04/02/2000,U.K. pound,0.1050,1.59770,0.167759
04/02/2000,U.S. dollar,0.5820,1.00000,0.582000
05/02/2000,Deutsche mark,0.4460,1.88820,0.236204
05/02/2000,French franc,0.8130,6.37370,0.127555
05/02/2000,Japanese yen,27.2000,119.40000,0.227806
05/02/2000,U.K. pound,0.1050,1.59770,0.167759
05/02/2000,U.S. dollar,0.5820,1.00000,0.582000
06/02/2000,Deutsche mark,0.4460,1.88820,0.236204
06/02/2000,French franc,0.8130,6.37370,0.127555
06/02/2000,Japanese yen,27.2000,119.40000,0.227806
06/02/2000,U.K. pound,0.1050,1.59770,0.167759
06/02/2000,U.S. dollar,0.5820,1.00000,0.582000
07/02/2000,Deutsche mark,0.4460,1.88820,0.236204
07/02/2000,French franc,0.8130,6.37370,0.127555
07/02/2000,Japanese yen,27.2000,119.40000,0.227806
07/02/2000,U.K. pound,0.1050,1.59770,0.167759
07/02/2000,U.S. dollar,0.5820,1.00000,0.582000
08/02/2000,Deutsche mark,0.4460,1.88820,0.236204
08/02/2000,French franc,0.8130,6.37370,0.127555
08/02/2000,Japanese yen,27.2000,119.40000,0.227806
08/02/2000,U.K. pound,0.1050,1.59770,0.167759
08/02/2000,U.S. dollar,0.5820,1.00000,0.582000
09/02/2000,Deutsche mark,0.4460,1.88820,0.236204
09/02/2000,French franc,0.8130,6.37370,0.127555
09/02/2000,Japanese yen,27.2000,119.40000,0.227806
09/02/2000,U.K. pound,0.1050,1.59770,0.167759
09/02/2000,U.S. dollar,0.5820,1.00000,0.582000
10/02/2000,Deutsche mark,0.4460,1.88820,0.236204
10/02/2000,French franc,0.8130,6.37370,0.127555
10/02/2000,Japanese yen,27.2000,119.40000,0.227806
10/02/2000,U.K. pound,0.1050,1.59770,0.167759
10/02/2000,U.S. dollar,0.5820,1.00000,0.582000
11/02/2000,Deutsche mark,0.4460,1.88820,0.236204
11/02/2000,French franc,0.8130,6.37370,0.127555
11/02/2000,Japanese yen,27.2000,119.40000,0.227806
11/02/2000,U.K. pound,0.1050,1.59770,0.167759
11/02/2000,U.S. dollar,0.5820,1.00000,0.582000
12/02/2000,Deutsche mark,0.4460,1.88820,0.236204
12/02/2000,French franc,0.8130,6.37370,0.127555
12/02/2000,Japanese yen,27.2000,119.40000,0.227806
12/02/2000,U.K. pound,0.1050,1.59770,0.167759
12/02/2000,U.S. dollar,0.5820,1.00000,0.582000
13/02/2000,Deutsche mark,0.4460,1.88820,0.236204
13/02/2000,French franc,0.8130,6.37370,0.127555
13/02/2000,Japanese yen,27.2000,119.40000,0.227806
13/02/2000,U.K. pound,0.1050,1.59770,0.167759
13/02/2000,U.S. dollar,0.5820,1.00000,0.582000
14/02/2000,Deutsche mark,0.4460,1.88820,0.236204
14/02/2000,French franc,0.8130,6.37370,0.127555
14/02/2000,Japanese yen,27.2000,119.40000,0.227806
14/02/2000,U.K. pound,0.1050,1.59770,0.167759
14/02/2000,U.S. dollar,0.5820,1.00000,0.582000
15/02/2000,Deutsche mark,0.4460,1.88820,0.236204
15/02/2000,French franc,0.8130,6.37370,0.127555
15/02/2000,Japanese yen,27.2000,119.40000,0.227806
15/02/2000,U.K. pound,0.1050,1.59770,0.167759
15/02/2000,U.S. dollar,0.5820,1.00000,0.582000
16/02/2000,Deutsche mark,0.4460,1.88820,0.236204
16/02/2000,French franc,0.8130,6.37370,0.127555
16/02/2000,Japanese yen,27.2000,119.40000,0.227806
16/02/2000,U.K. pound,0.1050,1.59770,0.167759
16/02/2000,U.S. dollar,0.5820,1.00000,0.582000
17/02/2000,Deutsche mark,0.4460,1.88820,0.236204
17/02/2000,French franc,0.8130,6.37370,0.127555
17/02/2000,Japanese yen,27.2000,119.40000,0.227806
17/02/2000,U.K. pound,0.1050,1.59770,0.167759
17/02/2000,U.S. dollar,0.5820,1.00000,0.582000
18/02/2000,Deutsche mark,0.4460,1.88820,0.236204
18/02/2000,French franc,0.8130,6.37370,0.127555
18/02/2000,Japanese yen,27.2000,119.40000,0.227806
18/02/2000,U.K. pound,0.1050,1.59770,0.167759
18/02/2000,U.S. dollar,0.5820,1.00000,0.582000
19/02/2000,Deutsche mark,0.4460,1.88820,0.236204
19/02/2000,French franc,0.8130,6.37370,0.127555
19/02/2000,Japanese yen,27.2000,119.40000,0.227806
19/02/2000,U.K. pound,0.1050,1.59770,0.167759
19/02/2000,U.S. dollar,0.5820,1.00000,0.582000
20/02/2000,Deutsche mark,0.4460,1.88820,0.236204
20/02/2000,French franc,0.8130,6.37370,0.127555
20/02/2000,Japanese yen,27.2000,119.40000,0.227806
20/02/2000,U.K. pound,0.1050,1.59770,0.167759
20/02/2000,U.S. dollar,0.5820,1.00000,0.582000
21/02/2000,Deutsche mark,0.4460,1.88820,0.236204
21/02/2000,French franc,0.8130,6.37370,0.127555
21/02/2000,Japanese yen,27.2000,119.40000,0.227806
21/02/2000,U.K. pound,0.1050,1.59770,0.167759
21/02/2000,U.S. dollar,0.5820,1.00000,0.582000
22/02/2000,Deutsche mark,0.4460,1.88820,0.236204
22/02/2000,French franc,0.8130,6.37370,0.127555
22/02/2000,Japanese yen,27.2000,119.40000,0.227806
22/02/2000,U.K. pound,0.1050,1.59770,0.167759
22/02/2000,U.S. dollar,0.5820,1.00000,0.582000
23/02/2000,Deutsche mark,0.4460,1.88820,0.236204
23/02/2000,French franc,0.8130,6.37370,0.127555
23/02/2000,Japanese yen,27.2000,119.40000,0.227806
23/02/2000,U.K. pound,0.1050,1.59770,0.167759
23/02/2000,U.S. dollar,0.5820,1.00000,0.582000
24/02/2000,Deutsche mark,0.4460,1.88820,0.236204
24/02/2000,French franc,0.8130,6.37370,0.127555
24/02/2000,Japanese yen,27.2000,119.40000,0.227806
24/02/2000,U.K. pound,0.1050,1.59770,0.167759
24/02/2000,U.S. dollar,0.5820,1.00000,0.582000
25/02/2000,Deutsche mark,0.4460,1.88820,0.236204
25/02/2000,French franc,0.8130,6.37370,0.127555
25/02/2000,Japanese yen,27.2000,119.40000,0.227806
25/02/2000,U.K. pound,0.1050,1.59770,0.167759
25/02/2000,U.S. dollar,0.5820,1.00000,0.582000
26/02/2000,Deutsche mark,0.4460,1.88820,0.236204
26/02/2000,French franc,0.8130,6.37370,0.127555
26/02/2000,Japanese yen,27.2000,119.40000,0.227806
26/02/2000,U.K. pound,0.1050,1.59770,0.167759
26/02/2000,U.S. dollar,0.5820,1.00000,0.582000
27/02/2000,Deutsche mark,0.4460,1.88820,0.236204
27/02/2000,French franc,0.8130,6.37370,0.127555
27/02/2000,Japanese yen,27.2000,119.40000,0.227806
27/02/2000,U.K. pound,0.1050,1.59770,0.167759
27/02/2000,U.S. dollar,0.5820,1.00000,0.582000
28/02/2000,Deutsche mark,0.4460,1.88820,0.236204
28/02/2000,French franc,0.8130,6.37370,0.127555
28/02/2000,Japanese yen,27.2000,119.40000,0.227806
28/02/2000,U.K. pound,0.1050,1.59770,0.167759
28/02/2000,U.S. dollar,0.5820,1.00000,0.582000
29/02/2000,Deutsche mark,0.4460,1.88820,0.236204
29/02/2000,French franc,0.8130,6.37370,0.127555
29/02/2000,Japanese yen,27.2000,119.40000,0.227806
29/02/2000,U.K. pound,0.1050,1.59770,0.167759
29/02/2000,U.S. dollar,0.5820,1.00000,0.582000
01/03/2000,Deutsche mark,0.4460,1.88820,0.236204
01/03/2000,French franc,0.8130,6.37370,0.127555
01/03/2000,Japanese yen,27.2000,119.40000,0.227806
01/03/2000,U.K. pound,0.1050,1.59770,0.167759
01/03/2000,U.S. dollar,0.5820,1.00000,0.582000
02/03/2000,Deutsche mark,0.4460,1.88820,0.236204
02/03/2000,French franc,0.8130,6.37370,0.127555
02/03/2000,Japanese yen,27.2000,119.40000,0.227806
02/03/2000,U.K. pound,0.1050,1.59770,0.167759
02/03/2000,U.S. dollar,0.5820,1.00000,0.582000
03/03/2000,Deutsche mark,0.4460,1.88820,0.236204
03/03/2000,French franc,0.8130,6.37370,0.127555
03/03/2000,Japanese yen,27.2000,119.40000,0.227806
03/03/2000,U.K. pound,0.1050,1.59770,0.167759
03/03/2000,U.S. dollar,0.5820,1.00000,0.582000
04/03/2000,Deutsche mark,0.4460,1.88820,0.236204
04/03/2000,French franc,0.8130,6.37370,0.127555
04/03/2000,Japanese yen,27.2000,119.40000,0.227806
04/03/2000,U.K. pound,0.1050,1.59770,0.167759
04/03/2000,U.S. dollar,0.5820,1.00000,0.582000
05/03/2000,Deutsche mark,0.4460,1.88820,0.236204
05/03/2000,French franc,0.8130,6.37370,0.127555
05/03/2000,Japanese yen,27.2000,119.40000,0.227806
05/03/2000,U.K. pound,0.1050,1.59770,0.167759
05/03/2000,U.S. dollar,0.5820,1.00000,0.582000
06/03/2000,Deutsche mark,0.4460,1.88820,0.236204
06/03/2000,French franc,0.8130,6.37370,0.127555
06/03/2000,Japanese yen,27.2000,119.40000,0.227806
06/03/2000,U.K. pound,0.1050,1.59770,0.167759
06/03/2000,U.S. dollar,0.5820,1.00000,0.582000
07/03/2000,Deutsche mark,0.4460,1.88820,0.236204
07/03/2000,French franc,0.8130,6.37370,0.127555
07/03/2000,Japanese yen,27.2000,119.40000,0.227806
07/03/2000,U.K. pound,0.1050,1.59770,0.167759
07/03/2000,U.S. dollar,0.5820,1.00000,0.582000
08/03/2000,Deutsche mark,0.4460,1.88820,0.236204
08/03/2000,French franc,0.8130,6.37370,0.127555
08/03/2000,Japanese yen,27.2000,119.40000,0.227806
08/03/2000,U.K. pound,0.1050,1.59770,0.167759
08/03/2000,U.S. dollar,0.5820,1.00000,0.582000
09/03/2000,Deutsche mark,0.4460,1.88820,0.236204
09/03/2000,French franc,0.8130,6.37370,0.127555
09/03/2000,Japanese yen,27.2000,119.40000,0.227806
09/03/2000,U.K. pound,0.1050,1.59770,0.167759
09/03/2000,U.S. dollar,0.5820,1.00000,0.582000
10/03/2000,Deutsche mark,0.4460,1.88820,0.236204
10/03/2000,French franc,0.8130,6.37370,0.127555
10/03/2000,Japanese yen,27.2000,119.40000,0.227806
10/03/2000,U.K. pound,0.1050,1.59770,0.167759
10/03/2000,U.S. dollar,0.5820,1.00000,0.582000
11/03/2000,Deutsche mark,0.4460,1.88820,0.236204
11/03/2000,French franc,0.8130,6.37370,0.127555
11/03/2000,Japanese yen,27.2000,119.40000,0.227806
11/03/2000,U.K. pound,0.1050,1.59770,0.167759
11/03/2000,U.S. dollar,0.5820,1.00000,0.582000
12/03/2000,Deutsche mark,0.4460,1.88820,0.236204
12/03/2000,French franc,0.8130,6.37370,0.127555
12/03/2000,Japanese yen,27.2000,119.40000,0.227806
12/03/2000,U.K. pound,0.1050,1.59770,0.167759
12/03/2000,U.S. dollar,0.5820,1.00000,0.582000
13/03/2000,Deutsche mark,0.4460,1.88820,0.236204
13/03/2000,French franc,0.8130,6.37370,0.127555
13/03/2000,Japanese yen,27.2000,119.40000,0.227806
13/03/2000,U.K. pound,0.1050,1.59770,0.167759
13/03/2000,U.S. dollar,0.5820,1.00000,0.582000
14/03/2000,Deutsche mark,0.4460,1.88820,0.236204
14/03/2000,French franc,0.8130,6.37370,0.127555
14/03/2000,Japanese yen,27.2000,119.40000,0.227806
14/03/2000,U.K. pound,0.1050,1.59770,0.167759
14/03/2000,U.S. dollar,0.5820,1.00000,0.582000
15/03/2000,Deutsche mark,0.4460,1.88820,0.236204
15/03/2000,French franc,0.8130,6.37370,0.127555
15/03/2000,Japanese yen,27.2000,119.40000,0.227806
15/03/2000,U.K. pound,0.1050,1.59770,0.167759
15/03/2000,U.S. dollar,0.5820,1.00000,0.582000
16/03/2000,Deutsche mark,0.4460,1.88820,0.236204
16/03/2000,French franc,0.8130,6.37370,0.127555
16/03/2000,Japanese yen,27.2000,119.40000,0.227806
16/03/2000,U.K. pound,0.1050,1.59770,0.167759
16/03/2000,U.S. dollar,0.5820,1.00000,0.582000
17/03/2000,Deutsche mark,0.4460,1.88820,0.236204
17/03/2000,French franc,0.8130,6.37370,0.127555
17/03/2000,Japanese yen,27.2000,119.40000,0.227806
17/03/2000,U.K. pound,0.1050,1.59770,0.167759
17/03/2000,U.S. dollar,0.5820,1.00000,0.582000
18/03/2000,Deutsche mark,0.4460,1.88820,0.236204
18/03/2000,French franc,0.8130,6.37370,0.127555
18/03/2000,Japanese yen,27.2000,119.40000,0.227806
18/03/2000,U.K. pound,0.1050,1.59770,0.167759
18/03/2000,U.S. dollar,0.5820,1.00000,0.582000
19/03/2000,Deutsche mark,0.4460,1.88820,0.236204
19/03/2000,French franc,0.8130,6.37370,0.127555
19/03/2000,Japanese yen,27.2000,119.40000,0.227806
19/03/2000,U.K. pound,0.1050,1.59770,0.167759
19/03/2000,U.S. dollar,0.5820,1.00000,0.582000
20/03/2000,Deutsche mark,0.4460,1.88820,0.236204
20/03/2000,French franc,0.8130,6.37370,0.127555
20/03/2000,Japanese yen,27.2000,119.40000,0.227806
20/03/2000,U.K. pound,0.1050,1.59770,0.167759
20/03/2000,U.S. dollar,0.5820,1.00000,0.582000
21/03/2000,Deutsche mark,0.4460,1.88820,0.236204
21/03/2000,French franc,0.8130,6.37370,0.127555
21/03/2000,Japanese yen,27.2000,119.40000,0.227806
21/03/2000,U.K. pound,0.1050,1.59770,0.167759
21/03/2000,U.S. dollar,0.5820,1.00000,0.582000
22/03/2000,Deutsche mark,0.4460,1.88820,0.236204
22/03/2000,French franc,0.8130,6.37370,0.127555
22/03/2000,Japanese yen,27.2000,119.40000,0.227806
22/03/2000,U.K. pound,0.1050,1.59770,0.167759
22/03/2000,U.S. dollar,0.5820,1.00000,0.582000
23/03/2000,Deutsche mark,0.4460,1.88820,0.236204
23/03/2000,French franc,0.8130,6.37370,0.127555
23/03/2000,Japanese yen,27.2000,119.40000,0.227806
23/03/2000,U.K. pound,0.1050,1.59770,0.167759
23/03/2000,U.S. dollar,0.5820,1.00000,0.582000
24/03/2000,Deutsche mark,0.4460,1.88820,0.236204
24/03/2000,French franc,0.8130,6.37370,0.127555
24/03/2000,Japanese yen,27.2000,119.40000,0.227806
24/03/2000,U.K. pound,0.1050,1.59770,0.167759
24/03/2000,U.S. dollar,0.5820,1.00000,0.582000
25/03/2000,Deutsche mark,0.4460,1.88820,0.236204
25/03/2000,French franc,0.8130,6.37370,0.127555
25/03/2000,Japanese yen,27.2000,119.40000,0.227806
25/03/2000,U.K. pound,0.1050,1.59770,0.167759
25/03/2000,U.S. dollar,0.5820,1.00000,0.582000
26/03/2000,Deutsche mark,0.4460,1.88820,0.236204
26/03/2000,French franc,0.8130,6.37370,0.127555
26/03/2000,Japanese yen,27.2000,119.40000,0.227806
26/03/2000,U.K. pound,0.1050,1.59770,0.167759
26/03/2000,U.S. dollar,0.5820,1.00000,0.582000
27/03/2000,Deutsche mark,0.4460,1.88820,0.236204
27/03/2000,French franc,0.8130,6.37370,0.127555
27/03/2000,Japanese yen,27.2000,119.40000,0.227806
27/03/2000,U.K. pound,0.1050,1.59770,0.167759
27/03/2000,U.S. dollar,0.5820,1.00000,0.582000
28/03/2000,Deutsche mark,0.4460,1.88820,0.236204
28/03/2000,French franc,0.8130,6.37370,0.127555
28/03/2000,Japanese yen,27.2000,119.40000,0.227806
28/03/2000,U.K. pound,0.1050,1.59770,0.167759
28/03/2000,U.S. dollar,0.5820,1.00000,0.582000
29/03/2000,Deutsche mark,0.4460,1.88820,0.236204
29/03/2000,French franc,0.8130,6.37370,0.127555
29/03/2000,Japanese yen,27.2000,119.40000,0.227806
29/03/2000,U.K. pound,0.1050,1.59770,0.167759
29/03/2000,U.S. dollar,0.5820,1.00000,0.582000
30/03/2000,Deutsche mark,0.4460,1.88820,0.236204
30/03/2000,French franc,0.8130,6.37370,0.127555
30/03/2000,Japanese yen,27.2000,119.40000,0.227806
30/03/2000,U.K. pound,0.1050,1.59770,0.167759
30/03/2000,U.S. dollar,0.5820,1.00000,0.582000
31/03/2000,Deutsche mark,0.4460,1.88820,0.236204
31/03/2000,French franc,0.8130,6.37370,0.127555
31/03/2000,Japanese yen,27.2000,119.40000,0.227806
31/03/2000,U.K. pound,0.1050,1.59770,0.167759
31/03/2000,U.S. dollar,0.5820,1.00000,0.582000
01/04/2000,Deutsche mark,0.4460,1.88820,0.236204
01/04/2000,French franc,0.8130,6.37370,0.127555
01/04/2000,Japanese yen,27.2000,119.40000,0.227806
01/04/2000,U.K. pound,0.1050,1.59770,0.167759
01/04/2000,U.S. dollar,0.5820,1.00000,0.582000
02/04/2000,Deutsche mark,0.4460,1.88820,0.236204
02/04/2000,French franc,0.8130,6.37370,0.127555
02/04/2000,Japanese yen,27.2000,119.40000,0.227806
02/04/2000,U.K. pound,0.1050,1.59770,0.167759
02/04/2000,U.S. dollar,0.5820,1.00000,0.582000
03/04/2000,Deutsche mark,0.4460,1.88820,0.236204
03/04/2000,French franc,0.8130,6.37370,0.127555
03/04/2000,Japanese yen,27.2000,119.40000,0.227806
03/04/2000,U.K. pound,0.1050,1.59770,0.167759
03/04/2000,U.S. dollar,0.5820,1.00000,0.582000
04/04/2000,Deutsche mark,0.4460,1.88820,0.236204
04/04/2000,French franc,0.8130,6.37370,0.127555
04/04/2000,Japanese yen,27.2000,119.40000,0.227806
04/04/2000,U.K. pound,0.1050,1.59770,0.167759
04/04/2000,U.S. dollar,0.5820,1.00000,0.582000
05/04/2000,Deutsche mark,0.4460,1.88820,0.236204
05/04/2000,French franc,0.8130,6.37370,0.127555
05/04/2000,Japanese yen,27.2000,119.40000,0.227806
05/04/2000,U.K. pound,0.1050,1.59770,0.167759
05/04/2000,U.S. dollar,0.5820,1.00000,0.582000
06/04/2000,Deutsche mark,0.4460,1.88820,0.236204
06/04/2000,French franc,0.8130,6.37370,0.127555
06/04/2000,Japanese yen,27.2000,119.40000,0.227806
06/04/2000,U.K. pound,0.1050,1.59770,0.167759
06/04/2000,U.S. dollar,0.5820,1.00000,0.582000
07/04/2000,Deutsche mark,0.4460,1.88820,0.236204
07/04/2000,French franc,0.8130,6.37370,0.127555
07/04/2000,Japanese yen,27.2000,119.40000,0.227806
07/04/2000,U.K. pound,0.1050,1.59770,0.167759
07/04/2000,U.S. dollar,0.5820,1.00000,0.582000
08/04/2000,Deutsche mark,0.4460,1.88820,0.236204
08/04/2000,French franc,0.8130,6.37370,0.127555
08/04/2000,Japanese yen,27.2000,119.40000,0.227806
08/04/2000,U.K. pound,0.1050,1.59770,0.167759
08/04/2000,U.S. dollar,0.5820,1.00000,0.582000
09/04/2000,Deutsche mark,0.4460,1.88820,0.236204
09/04/2000,French franc,0.8130,6.37370,0.127555
09/04/2000,Japanese yen,27.2000,119.40000,0.227806
09/04/2000,U.K. pound,0.1050,1.59770,0.167759
09/04/2000,U.S. dollar,0.5820,1.00000,0.582000
10/04/2000,Deutsche mark,0.4460,1.88820,0.236204
10/04/2000,French franc,0.8130,6.37370,0.127555
10/04/2000,Japanese yen,27.2000,119.40000,0.227806
10/04/2000,U.K. pound,0.1050,1.59770,0.167759
10/04/2000,U.S. dollar,0.5820,1.00000,0.582000
11/04/2000,Deutsche mark,0.4460,1.88820,0.236204
11/04/2000,French franc,0.8130,6.37370,0.127555
11/04/2000,Japanese yen,27.2000,119.40000,0.227806
11/04/2000,U.K. pound,0.1050,1.59770,0.167759
11/04/2000,U.S. dollar,0.5820,1.00000,0.582000
12/04/2000,Deutsche mark,0.4460,1.88820,0.236204
12/04/2000,French franc,0.8130,6.37370,0.127555
12/04/2000,Japanese yen,27.2000,119.40000,0.227806
12/04/2000,U.K. pound,0.1050,1.59770,0.167759
12/04/2000,U.S. dollar,0.5820,1.00000,0.582000
13/04/2000,Deutsche mark,0.4460,1.88820,0.236204
13/04/2000,French franc,0.8130,6.37370,0.127555
13/04/2000,Japanese yen,27.2000,119.40000,0.227806
13/04/2000,U.K. pound,0.1050,1.59770,0.167759
13/04/2000,U.S. dollar,0.5820,1.00000,0.582000
14/04/2000,Deutsche mark,0.4460,1.88820,0.236204
14/04/2000,French franc,0.8130,6.37370,0.127555
14/04/2000,Japanese yen,27.2000,119.40000,0.227806
14/04/2000,U.K. pound,0.1050,1.59770,0.167759
14/04/2000,U.S. dollar,0.5820,1.00000,0.582000
15/04/2000,Deutsche mark,0.4460,1.88820,0.236204
15/04/2000,French franc,0.8130,6.37370,0.127555
15/04/2000,Japanese yen,27.2000,119.40000,0.227806
15/04/2000,U.K. pound,0.1050,1.59770,0.167759
15/04/2000,U.S. dollar,0.5820,1.00000,0.582000
16/04/2000,Deutsche mark,0.4460,1.88820,0.236204
16/04/2000,French franc,0.8130,6.37370,0.127555
16/04/2000,Japanese yen,27.2000,119.40000,0.227806
16/04/2000,U.K. pound,0.1050,1.59770,0.167759
16/04/2000,U.S. dollar,0.5820,1.00000,0.582000
17/04/2000,Deutsche mark,0.4460,1.88820,0.236204
17/04/2000,French franc,0.8130,6.37370,0.127555
17/04/2000,Japanese yen,27.2000,119.40000,0.227806
17/04/2000,U.K. pound,0.1050,1.59770,0.167759
17/04/2000,U.S. dollar,0.5820,1.00000,0.582000
18/04/2000,Deutsche mark,0.4460,1.88820,0.236204
18/04/2000,French franc,0.8130,6.37370,0.127555
18/04/2000,Japanese yen,27.2000,119.40000,0.227806
18/04/2000,U.K. pound,0.1050,1.59770,0.167759
18/04/2000,U.S. dollar,0.5820,1.00000,0.582000
19/04/2000,Deutsche mark,0.4460,1.88820,0.236204
19/04/2000,French franc,0.8130,6.37370,0.127555
19/04/2000,Japanese yen,27.2000,119.40000,0.227806
19/04/2000,U.K. pound,0.1050,1.59770,0.167759
19/04/2000,U.S. dollar,0.5820,1.00000,0.582000
20/04/2000,Deutsche mark,0.4460,1.88820,0.236204
20/04/2000,French franc,0.8130,6.37370,0.127555
20/04/2000,Japanese yen,27.2000,119.40000,0.227806
20/04/2000,U.K. pound,0.1050,1.59770,0.167759
20/04/2000,U.S. dollar,0.5820,1.00000,0.582000
21/04/2000,Deutsche mark,0.4460,1.88820,0.236204
21/04/2000,French franc,0.8130,6.37370,0.127555
21/04/2000,Japanese yen,27.2000,119.40000,0.227806
21/04/2000,U.K. pound,0.1050,1.59770,0.167759
21/04/2000,U.S. dollar,0.5820,1.00000,0.582000
22/04/2000,Deutsche mark,0.4460,1.88820,0.236204
22/04/2000,French franc,0.8130,6.37370,0.127555
22/04/2000,Japanese yen,27.2000,119.40000,0.227806
22/04/2000,U.K. pound,0.1050,1.59770,0.167759
22/04/2000,U.S. dollar,0.5820,1.00000,0.582000
23/04/2000,Deutsche mark,0.4460,1.88820,0.236204
23/04/2000,French franc,0.8130,6.37370,0.127555
23/04/2000,Japanese yen,27.2000,119.40000,0.227806
23/04/2000,U.K. pound,0.1050,1.59770,0.167759
23/04/2000,U.S. dollar,0.5820,1.00000,0.582000
24/04/2000,Deutsche mark,0.4460,1.88820,0.236204
24/04/2000,French franc,0.8130,6.37370,0.127555
24/04/2000,Japanese yen,27.2000,119.40000,0.227806
24/04/2000,U.K. pound,0.1050,1.59770,0.167759
24/04/2000,U.S. dollar,0.5820,1.00000,0.582000
25/04/2000,Deutsche mark,0.4460,1.88820,0.236204
25/04/2000,French franc,0.8130,6.37370,0.127555
25/04/2000,Japanese yen,27.2000,119.40000,0.227806
25/04/2000,U.K. pound,0.1050,1.59770,0.167759
25/04/2000,U.S. dollar,0.5820,1.00000,0.582000
26/04/2000,Deutsche mark,0.4460,1.88820,0.236204
26/04/2000,French franc,0.8130,6.37370,0.127555
26/04/2000,Japanese yen,27.2000,119.40000,0.227806
26/04/2000,U.K. pound,0.1050,1.59770,0.167759
26/04/2000,U.S. dollar,0.5820,1.00000,0.582000
27/04/2000,Deutsche mark,0.4460,1.88820,0.236204
27/04/2000,French franc,0.8130,6.37370,0.127555
27/04/2000,Japanese yen,27.2000,119.40000,0.227806
27/04/2000,U.K. pound,0.1050,1.59770,0.167759
27/04/2000,U.S. dollar,0.5820,1.00000,0.582000
28/04/2000,Deutsche mark,0.4460,1.88820,0.236204
28/04/2000,French franc,0.8130,6.37370,0.127555
28/04/2000,Japanese yen,27.2000,119.40000,0.227806
28/04/2000,U.K. pound,0.1050,1.59770,0.167759
28/04/2000,U.S. dollar,0.5820,1.00000,0.582000
29/04/2000,Deutsche mark,0.4460,1.88820,0.236204
29/04/2000,French franc,0.8130,6.37370,0.127555
29/04/2000,Japanese yen,27.2000,119.40000,0.227806
29/04/2000,U.K. pound,0.1050,1.59770,0.167759
29/04/2000,U.S. dollar,0.5820,1.00000,0.582000
30/04/2000,Deutsche mark,0.4460,1.88820,0.236204
30/04/2000,French franc,0.8130,6.37370,0.127555
30/04/2000,Japanese yen,27.2000,119.40000,0.227806
30/04/2000,U.K. pound,0.1050,1.59770,0.167759
30/04/2000,U.S. dollar,0.5820,1.00000,0.582000
01/05/2000,Deutsche mark,0.4460,1.88820,0.236204
01/05/2000,French franc,0.8130,6.37370,0.127555
01/05/2000,Japanese yen,27.2000,119.40000,0.227806
01/05/2000,U.K. pound,0.1050,1.59770,0.167759
01/05/2000,U.S. dollar,0.5820,1.00000,0.582000
02/05/2000,Deutsche mark,0.4460,1.88820,0.236204
02/05/2000,French franc,0.8130,6.37370,0.127555
02/05/2000,Japanese yen,27.2000,119.40000,0.227806
02/05/2000,U.K. pound,0.1050,1.59770,0.167759
02/05/2000,U.S. dollar,0.5820,1.00000,0.582000
