Date,Currency,Currency Amount,Exchange Rate,USD Equivalent,Year,Month
2013-08-31,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-31,U.S. dollar,0.632,1.0,0.632,2013,August
2013-09-01,Euro,0.41,1.4773,0.605693,2013,September
2013-09-01,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-01,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-01,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-02,Euro,0.41,1.4773,0.605693,2013,September
2013-09-02,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-02,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-02,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-03,Euro,0.41,1.4773,0.605693,2013,September
2013-09-03,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-03,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-03,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-04,Euro,0.41,1.4773,0.605693,2013,September
2013-09-04,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-04,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-04,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-05,Euro,0.41,1.4773,0.605693,2013,September
2013-09-05,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-05,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-05,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-06,Euro,0.41,1.4773,0.605693,2013,September
2013-09-06,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-06,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-06,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-07,Euro,0.41,1.4773,0.605693,2013,September
2013-09-07,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-07,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-07,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-08,Euro,0.41,1.4773,0.605693,2013,September
2013-09-08,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-08,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-08,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-09,Euro,0.41,1.4773,0.605693,2013,September
2013-09-09,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-09,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-09,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-10,Euro,0.41,1.4773,0.605693,2013,September
2013-09-10,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-10,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-10,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-11,Euro,0.41,1.4773,0.605693,2013,September
2013-09-11,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-11,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-11,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-12,Euro,0.41,1.4773,0.605693,2013,September
2013-09-12,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-12,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-12,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-13,Euro,0.41,1.4773,0.605693,2013,September
2013-09-13,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-13,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-13,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-14,Euro,0.41,1.4773,0.605693,2013,September
2013-09-14,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-14,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-14,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-15,Euro,0.41,1.4773,0.605693,2013,September
2013-09-15,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-15,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-15,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-16,Euro,0.41,1.4773,0.605693,2013,September
2013-09-16,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-16,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-16,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-17,Euro,0.41,1.4773,0.605693,2013,September
2013-09-17,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-17,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-17,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-18,Euro,0.41,1.4773,0.605693,2013,September
2013-09-18,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-18,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-18,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-19,Euro,0.41,1.4773,0.605693,2013,September
2013-09-19,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-19,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-19,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-20,Euro,0.41,1.4773,0.605693,2013,September
2013-09-20,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-20,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-20,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-21,Euro,0.41,1.4773,0.605693,2013,September
2013-09-21,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-21,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-21,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-22,Euro,0.41,1.4773,0.605693,2013,September
2013-09-22,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-22,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-22,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-23,Euro,0.41,1.4773,0.605693,2013,September
2013-09-23,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-23,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-23,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-24,Euro,0.41,1.4773,0.605693,2013,September
2013-09-24,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-24,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-24,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-25,Euro,0.41,1.4773,0.605693,2013,September
2013-09-25,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-25,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-25,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-26,Euro,0.41,1.4773,0.605693,2013,September
2013-09-26,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-26,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-26,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-27,Euro,0.41,1.4773,0.605693,2013,September
2013-09-27,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-27,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-27,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-28,Euro,0.41,1.4773,0.605693,2013,September
2013-09-28,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-28,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-28,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-29,Euro,0.41,1.4773,0.605693,2013,September
2013-09-29,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-29,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-29,U.S. dollar,0.632,1.0,0.632,2013,September
2013-09-30,Euro,0.41,1.4773,0.605693,2013,September
2013-09-30,Japanese yen,18.4,109.21,0.168483,2013,September
2013-09-30,U.K. pound,0.0903,1.8351,0.16571,2013,September
2013-09-30,U.S. dollar,0.632,1.0,0.632,2013,September
2013-10-01,Euro,0.41,1.4773,0.605693,2013,October
2013-10-01,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-01,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-01,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-02,Euro,0.41,1.4773,0.605693,2013,October
2013-10-02,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-02,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-02,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-03,Euro,0.41,1.4773,0.605693,2013,October
2013-10-03,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-03,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-03,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-04,Euro,0.41,1.4773,0.605693,2013,October
2013-10-04,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-04,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-04,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-05,Euro,0.41,1.4773,0.605693,2013,October
2013-10-05,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-05,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-05,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-06,Euro,0.41,1.4773,0.605693,2013,October
2013-10-06,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-06,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-06,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-07,Euro,0.41,1.4773,0.605693,2013,October
2013-10-07,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-07,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-07,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-08,Euro,0.41,1.4773,0.605693,2013,October
2013-10-08,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-08,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-08,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-09,Euro,0.41,1.4773,0.605693,2013,October
2013-10-09,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-09,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-09,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-10,Euro,0.41,1.4773,0.605693,2013,October
2013-10-10,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-10,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-10,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-11,Euro,0.41,1.4773,0.605693,2013,October
2013-10-11,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-11,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-11,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-12,Euro,0.41,1.4773,0.605693,2013,October
2013-10-12,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-12,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-12,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-13,Euro,0.41,1.4773,0.605693,2013,October
2013-10-13,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-13,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-13,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-14,Euro,0.41,1.4773,0.605693,2013,October
2013-10-14,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-14,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-14,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-15,Euro,0.41,1.4773,0.605693,2013,October
2013-10-15,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-15,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-15,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-16,Euro,0.41,1.4773,0.605693,2013,October
2013-10-16,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-16,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-16,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-17,Euro,0.41,1.4773,0.605693,2013,October
2013-10-17,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-17,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-17,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-18,Euro,0.41,1.4773,0.605693,2013,October
2013-10-18,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-18,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-18,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-19,Euro,0.41,1.4773,0.605693,2013,October
2013-10-19,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-19,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-19,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-20,Euro,0.41,1.4773,0.605693,2013,October
2013-10-20,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-20,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-20,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-21,Euro,0.41,1.4773,0.605693,2013,October
2013-10-21,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-21,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-21,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-22,Euro,0.41,1.4773,0.605693,2013,October
2013-10-22,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-22,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-22,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-23,Euro,0.41,1.4773,0.605693,2013,October
2013-10-23,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-23,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-23,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-24,Euro,0.41,1.4773,0.605693,2013,October
2013-10-24,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-24,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-24,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-25,Euro,0.41,1.4773,0.605693,2013,October
2013-10-25,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-25,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-25,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-26,Euro,0.41,1.4773,0.605693,2013,October
2013-10-26,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-26,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-26,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-27,Euro,0.41,1.4773,0.605693,2013,October
2013-10-27,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-27,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-27,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-28,Euro,0.41,1.4773,0.605693,2013,October
2013-10-28,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-28,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-28,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-29,Euro,0.41,1.4773,0.605693,2013,October
2013-10-29,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-29,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-29,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-30,Euro,0.41,1.4773,0.605693,2013,October
2013-10-30,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-30,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-30,U.S. dollar,0.632,1.0,0.632,2013,October
2013-10-31,Euro,0.41,1.4773,0.605693,2013,October
2013-10-31,Japanese yen,18.4,109.21,0.168483,2013,October
2013-10-31,U.K. pound,0.0903,1.8351,0.16571,2013,October
2013-10-31,U.S. dollar,0.632,1.0,0.632,2013,October
2013-11-01,Euro,0.41,1.4773,0.605693,2013,November
2013-11-01,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-01,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-01,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-02,Euro,0.41,1.4773,0.605693,2013,November
2013-11-02,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-02,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-02,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-03,Euro,0.41,1.4773,0.605693,2013,November
2013-11-03,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-03,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-03,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-04,Euro,0.41,1.4773,0.605693,2013,November
2013-11-04,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-04,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-04,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-05,Euro,0.41,1.4773,0.605693,2013,November
2013-11-05,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-05,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-05,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-06,Euro,0.41,1.4773,0.605693,2013,November
2013-11-06,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-06,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-06,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-07,Euro,0.41,1.4773,0.605693,2013,November
2013-11-07,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-07,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-07,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-08,Euro,0.41,1.4773,0.605693,2013,November
2013-11-08,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-08,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-08,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-09,Euro,0.41,1.4773,0.605693,2013,November
2013-11-09,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-09,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-09,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-10,Euro,0.41,1.4773,0.605693,2013,November
2013-11-10,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-10,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-10,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-11,Euro,0.41,1.4773,0.605693,2013,November
2013-11-11,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-11,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-11,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-12,Euro,0.41,1.4773,0.605693,2013,November
2013-11-12,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-12,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-12,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-13,Euro,0.41,1.4773,0.605693,2013,November
2013-11-13,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-13,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-13,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-14,Euro,0.41,1.4773,0.605693,2013,November
2013-11-14,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-14,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-14,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-15,Euro,0.41,1.4773,0.605693,2013,November
2013-11-15,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-15,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-15,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-16,Euro,0.41,1.4773,0.605693,2013,November
2013-11-16,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-16,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-16,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-17,Euro,0.41,1.4773,0.605693,2013,November
2013-11-17,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-17,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-17,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-18,Euro,0.41,1.4773,0.605693,2013,November
2013-11-18,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-18,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-18,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-19,Euro,0.41,1.4773,0.605693,2013,November
2013-11-19,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-19,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-19,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-20,Euro,0.41,1.4773,0.605693,2013,November
2013-11-20,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-20,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-20,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-21,Euro,0.41,1.4773,0.605693,2013,November
2013-11-21,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-21,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-21,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-22,Euro,0.41,1.4773,0.605693,2013,November
2013-11-22,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-22,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-22,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-23,Euro,0.41,1.4773,0.605693,2013,November
2013-11-23,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-23,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-23,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-24,Euro,0.41,1.4773,0.605693,2013,November
2013-11-24,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-24,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-24,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-25,Euro,0.41,1.4773,0.605693,2013,November
2013-11-25,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-25,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-25,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-26,Euro,0.41,1.4773,0.605693,2013,November
2013-11-26,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-26,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-26,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-27,Euro,0.41,1.4773,0.605693,2013,November
2013-11-27,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-27,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-27,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-28,Euro,0.41,1.4773,0.605693,2013,November
2013-11-28,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-28,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-28,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-29,Euro,0.41,1.4773,0.605693,2013,November
2013-11-29,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-29,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-29,U.S. dollar,0.632,1.0,0.632,2013,November
2013-11-30,Euro,0.41,1.4773,0.605693,2013,November
2013-11-30,Japanese yen,18.4,109.21,0.168483,2013,November
2013-11-30,U.K. pound,0.0903,1.8351,0.16571,2013,November
2013-11-30,U.S. dollar,0.632,1.0,0.632,2013,November
2013-12-01,Euro,0.41,1.4773,0.605693,2013,December
2013-12-01,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-01,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-01,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-02,Euro,0.41,1.4773,0.605693,2013,December
2013-12-02,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-02,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-02,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-03,Euro,0.41,1.4773,0.605693,2013,December
2013-12-03,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-03,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-03,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-04,Euro,0.41,1.4773,0.605693,2013,December
2013-12-04,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-04,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-04,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-05,Euro,0.41,1.4773,0.605693,2013,December
2013-12-05,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-05,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-05,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-06,Euro,0.41,1.4773,0.605693,2013,December
2013-12-06,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-06,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-06,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-07,Euro,0.41,1.4773,0.605693,2013,December
2013-12-07,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-07,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-07,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-08,Euro,0.41,1.4773,0.605693,2013,December
2013-12-08,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-08,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-08,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-09,Euro,0.41,1.4773,0.605693,2013,December
2013-12-09,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-09,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-09,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-10,Euro,0.41,1.4773,0.605693,2013,December
2013-12-10,Japanese yen,18.4,109.21,0.168483,2013,December
2013-12-10,U.K. pound,0.0903,1.8351,0.16571,2013,December
2013-12-10,U.S. dollar,0.632,1.0,0.632,2013,December
2013-12-11,Euro,0.41,1.4773,0.605693,2013,December
2013-12-11,Japanese yen,18.4,109.21,0.168483,2013,December
